,price,grade,sqft_living,lat,sqft_living15,sqft_above,bathrooms,floors,bedrooms,sqft_basement,view
1159,750000.0,8,2770,47.5706,2340,1570,1.75,1.0,3,1200,0
9405,375000.0,5,820,47.5479,1300,820,1.0,1.0,2,0,0
16223,150000.0,6,890,47.4839,1260,890,1.0,1.0,2,0,0
1325,735000.0,10,2540,47.6239,2870,2540,2.5,2.0,3,0,0
10288,350000.0,7,2010,47.4735,1720,2010,2.25,1.5,3,0,0
12902,285000.0,7,1840,47.4043,1840,1270,2.25,1.0,3,570,0
4796,527500.0,8,1380,47.6427,1380,1380,2.5,3.0,3,0,0
6796,450000.0,7,2240,47.5331,1340,1120,2.0,1.0,4,1120,0
5808,486940.0,9,3250,47.3524,2612,3250,2.5,2.0,4,0,0
16162,160000.0,6,1040,47.5293,1350,850,2.0,1.0,2,190,0
1455,723000.0,8,2790,47.5509,2400,1640,2.0,1.0,4,1150,0
5410,500000.0,8,2920,47.7607,1720,2920,3.0,2.0,5,0,0
8333,405100.0,7,1580,47.7598,1180,1580,2.0,1.0,4,0,0
2800,625000.0,9,3240,47.523,3240,3240,1.0,2.0,5,0,0
9836,363990.0,8,2240,47.3551,2530,2240,2.5,2.0,4,0,0
10332,350000.0,6,1300,47.5028,1380,1300,1.0,1.0,3,0,0
7616,427200.0,7,1030,47.5364,1270,1030,1.0,1.0,3,0,0
14706,237000.0,7,1160,47.5015,1280,1160,1.0,1.0,3,0,0
7815,423000.0,7,1100,47.5374,1340,1100,1.75,1.0,3,0,0
4378,545000.0,7,2180,47.4961,2240,1210,2.75,1.0,4,970,3
8921,390000.0,6,950,47.575,1540,950,1.0,1.0,3,0,0
13043,280000.0,7,1770,47.3066,2060,1240,1.75,1.0,3,530,0
6716,452000.0,8,2590,47.7689,1550,1340,2.25,1.0,4,1250,0
10128,355000.0,7,2370,47.4459,1230,1280,1.75,1.0,3,1090,0
11985,310000.0,6,750,47.5324,1030,750,1.0,1.0,2,0,0
3736,570000.0,7,1210,47.7,1610,1210,1.75,1.0,3,0,0
2261,658600.0,7,1400,47.6826,1400,1400,2.0,1.5,4,0,0
7429,432500.0,8,2500,47.4408,2130,2500,3.0,2.0,3,0,0
4005,559950.0,7,2120,47.687,2280,2120,2.5,2.0,3,0,0
9302,379950.0,7,870,47.5465,1240,870,1.0,1.0,2,0,0
14748,235000.0,7,960,47.5611,1460,960,1.0,1.0,3,0,0
11190,329995.0,8,2303,47.2599,2303,2303,2.5,2.0,4,0,0
2394,650000.0,7,2110,47.6882,1420,1530,2.5,1.0,4,580,0
1185,750000.0,9,3020,47.5982,3100,3020,2.5,2.0,4,0,0
2007,676000.0,7,1730,47.6462,1210,1730,2.0,2.5,3,0,0
193,920000.0,9,3130,47.5599,3250,3130,3.0,2.0,4,0,0
14628,240000.0,7,1030,47.3463,1300,1030,2.0,1.0,3,0,0
8770,395000.0,8,1480,47.7225,1930,1480,1.75,1.0,3,0,0
5525,499000.0,7,1750,47.6832,1820,1470,1.75,1.0,3,280,0
771,800000.0,8,1510,47.6387,1300,1230,1.75,1.0,3,280,0
10587,345000.0,8,1870,47.4521,1900,1870,2.5,2.0,3,0,0
1478,720000.0,8,2120,47.5561,2620,2120,2.25,2.0,3,0,0
1846,690000.0,8,2070,47.5226,2200,1340,1.75,1.0,3,730,3
12419,299500.0,6,1280,47.5724,1630,1280,1.0,1.0,3,0,0
3740,570000.0,7,1490,47.5446,1990,1490,3.0,1.5,4,0,1
13109,279950.0,7,1750,47.398,1900,1350,2.0,1.0,3,400,0
7986,417500.0,7,2060,47.7767,2060,1360,1.75,1.0,5,700,0
405,860000.0,8,1860,47.637,1630,1310,1.75,1.0,3,550,0
15643,200000.0,7,1010,47.4046,1540,1010,2.0,1.0,3,0,0
10265,350000.0,7,1720,47.7307,1250,860,2.0,1.0,4,860,0
10088,355200.0,7,1120,47.5103,1410,1120,1.0,1.0,3,0,0
14635,240000.0,6,1280,47.4915,1430,1280,1.0,1.5,3,0,0
6317,467000.0,8,1425,47.6963,1285,1425,2.5,3.0,3,0,0
11851,313000.0,7,1630,47.5961,1630,930,1.75,1.0,4,700,0
6581,457500.0,7,840,47.6803,1240,840,1.0,1.0,2,0,0
10571,345000.0,7,1430,47.6462,1540,830,2.0,1.0,3,600,0
1447,725000.0,7,2440,47.5731,2170,1640,2.75,1.5,4,800,2
342,875000.0,8,2530,47.5622,2480,2530,2.5,2.0,5,0,0
7468,431000.0,7,1500,47.7281,1230,1500,1.0,1.0,3,0,0
15369,213675.0,7,1560,47.2862,1640,1560,2.25,2.0,3,0,0
10719,340000.0,7,2320,47.3662,2150,2320,2.5,2.0,4,0,0
727,803100.0,9,3310,47.6635,2600,3310,2.5,2.0,4,0,0
4577,535000.0,9,3070,47.4897,2880,3070,2.75,2.0,4,0,0
9168,383000.0,8,2160,47.3494,2160,2160,2.5,2.0,4,0,0
9250,380000.0,9,2420,47.3785,2420,2420,2.5,2.0,4,0,0
3516,580000.0,8,1910,47.6213,2230,1910,2.5,1.5,3,0,0
14607,240000.0,7,1340,47.3742,1850,1340,1.0,1.0,3,0,0
13236,275000.0,6,830,47.5674,1310,830,1.0,1.0,2,0,0
7156,440000.0,7,2730,47.491,2190,2730,2.5,2.0,4,0,0
7851,420000.0,7,2270,47.7242,1710,2270,2.25,2.0,4,0,0
10178,354000.0,8,2900,47.3663,2900,2900,2.5,2.0,4,0,0
12132,305000.0,7,1370,47.3504,1370,1370,2.25,2.0,3,0,0
9491,375000.0,8,1950,47.7603,1950,1950,2.5,2.0,3,0,0
1348,733000.0,8,1740,47.6816,1800,950,1.75,1.0,3,790,0
660,815000.0,7,1400,47.6168,1620,1400,2.0,2.0,4,0,0
1492,720000.0,8,2530,47.6985,2240,1530,2.25,1.0,4,1000,1
13438,270000.0,8,1800,47.7762,2100,1800,1.75,2.0,3,0,0
14005,255000.0,7,1610,47.3657,1680,1610,2.5,2.0,3,0,0
5154,513000.0,8,2000,47.7443,2210,2000,2.5,2.0,4,0,0
10507,346950.0,8,2040,47.3517,2380,2040,2.5,2.0,3,0,0
9885,360000.0,8,2380,47.3608,2420,2380,2.5,2.0,4,0,0
15783,194250.0,7,2190,47.2633,1490,1390,2.25,1.0,3,800,0
9277,380000.0,7,1740,47.4498,1540,1740,1.75,1.0,4,0,0
2524,640500.0,8,1640,47.7068,1760,1340,1.75,1.0,2,300,0
12641,292000.0,7,2490,47.4022,1930,1490,2.5,1.0,5,1000,0
13911,259900.0,7,1690,47.3556,1680,1690,1.75,1.0,3,0,0
5374,500000.0,6,1770,47.719,1460,1770,2.5,1.5,4,0,0
3198,600000.0,10,2510,47.7525,3080,2510,2.5,2.0,2,0,0
13474,270000.0,6,1000,47.527,1100,1000,1.0,1.0,2,0,0
5717,490000.0,6,950,47.6698,1510,810,1.0,1.0,2,140,0
12501,296000.0,7,1360,47.4351,1830,960,1.75,1.0,3,400,0
14946,229950.0,7,2000,47.3155,1960,1260,2.75,1.0,5,740,0
13493,270000.0,7,1560,47.5292,1250,1560,1.75,2.0,4,0,0
8259,410000.0,7,1410,47.7303,1770,1410,2.0,1.0,3,0,0
14634,240000.0,7,1760,47.3647,1760,1150,1.75,1.0,3,610,0
40,975000.0,6,1850,47.6711,1360,1850,3.0,1.5,3,0,0
10461,349000.0,7,1590,47.4815,2980,1590,1.75,1.0,3,0,0
13766,263000.0,6,1340,47.4514,1240,1340,1.75,1.5,4,0,0
12711,290000.0,7,1850,47.3536,1750,1850,2.5,2.0,4,0,0
14525,242500.0,6,1020,47.741,1160,1020,1.0,1.0,3,0,0
11639,319500.0,8,2730,47.3363,2150,2730,2.5,2.0,4,0,0
6816,450000.0,7,1540,47.7222,1270,1540,1.75,1.0,3,0,0
10559,345000.0,6,970,47.5518,1650,970,1.0,1.0,2,0,0
12613,293000.0,6,1110,47.7322,1230,1110,1.0,1.0,1,0,0
13388,272000.0,7,2520,47.3224,2090,1260,1.75,1.0,4,1260,0
10704,340000.0,6,1410,47.4948,1570,1410,2.0,1.0,3,0,3
2723,628000.0,8,2260,47.6876,2030,1430,2.0,1.0,4,830,0
15090,225000.0,6,1120,47.2886,1240,1120,1.0,1.0,3,0,0
14080,255000.0,7,1590,47.3725,1590,1590,2.0,1.0,3,0,0
9335,378950.0,7,1820,47.7615,1700,1300,2.0,1.0,4,520,0
15950,180000.0,7,1090,47.5177,1230,1090,1.0,1.5,3,0,0
7155,440000.0,7,1440,47.571,1320,1040,1.0,1.0,4,400,0
15030,225000.0,5,960,47.497,1150,960,1.0,1.0,3,0,0
15146,221900.0,6,780,47.4733,1860,780,1.0,1.0,2,0,0
12886,285000.0,7,1990,47.488,2150,1090,1.75,1.0,3,900,0
7230,439000.0,7,2610,47.6969,1600,1710,2.0,1.0,5,900,0
11981,310000.0,7,1420,47.4892,1810,1100,1.75,1.0,3,320,0
10412,349990.0,8,2220,47.3561,2530,2220,2.5,2.0,4,0,0
5075,515100.0,8,2074,47.7327,1840,2074,2.5,2.0,3,0,0
10523,346000.0,7,1070,47.5726,1160,880,1.0,1.0,2,190,0
7880,420000.0,7,2030,47.7699,2190,2030,2.25,2.0,4,0,0
5394,500000.0,8,2210,47.7175,1450,2210,2.25,2.0,3,0,0
9641,370000.0,8,1860,47.7522,1620,1860,2.0,1.5,3,0,0
14047,255000.0,7,1700,47.355,1690,1700,1.75,1.0,3,0,0
7789,424500.0,7,1460,47.6981,1720,1460,1.75,1.0,3,0,0
15332,215000.0,7,1430,47.4787,1720,900,1.75,1.0,3,530,0
4088,555000.0,8,2180,47.573,1850,1680,2.0,1.5,3,500,2
1967,680000.0,7,1620,47.6393,2100,1110,1.75,1.0,3,510,0
14766,235000.0,7,2150,47.5158,1590,1260,1.0,1.5,2,890,0
14472,245000.0,6,2040,47.478,1460,810,2.0,1.0,3,1230,0
15730,198000.0,6,860,47.3634,1120,860,1.0,1.0,3,0,0
6999,445000.0,7,2100,47.5299,1850,1720,1.75,1.5,4,380,0
423,855000.0,10,2630,47.6775,1810,2030,3.25,2.0,4,600,0
15223,219950.0,7,1620,47.3665,1610,1620,1.5,1.0,3,0,0
10096,355000.0,7,2540,47.5123,1400,2540,2.5,2.0,5,0,0
15593,204700.0,7,1670,47.3406,1640,1670,2.0,1.0,4,0,0
14084,254950.0,6,700,47.7492,1230,700,1.0,1.0,2,0,0
12109,305000.0,7,1900,47.3092,1600,1420,2.5,1.0,4,480,0
6142,475000.0,8,1310,47.5773,1330,1180,2.5,2.0,3,130,0
5661,492000.0,7,880,47.6868,1370,880,1.0,1.0,2,0,0
11810,315000.0,6,790,47.6978,1380,790,1.0,1.0,2,0,0
9031,387500.0,8,1860,47.7185,1860,1860,3.25,3.0,3,0,0
4596,535000.0,7,1040,47.6774,2080,1040,1.0,1.0,2,0,0
2659,633634.0,9,2960,47.5183,2960,2960,3.5,2.0,4,0,0
141,935000.0,7,1220,47.6133,1220,1220,2.0,2.0,4,0,0
2597,637000.0,7,2190,47.6868,1600,1470,2.75,1.5,4,720,0
6701,453000.0,7,1660,47.7203,1660,1260,2.0,1.0,3,400,0
1377,730000.0,10,3370,47.7196,3080,2250,3.5,2.0,4,1120,0
3674,575000.0,7,1660,47.6556,1660,1660,2.0,1.5,4,0,0
9658,369950.0,7,2430,47.4895,1660,2430,1.0,1.0,3,0,0
16206,152000.0,7,920,47.3623,1160,920,1.0,1.0,3,0,0
6362,465000.0,9,1930,47.3367,2100,1930,2.5,1.0,4,0,0
15375,213400.0,7,1680,47.3867,1680,1680,2.5,2.0,4,0,0
4741,530000.0,8,1510,47.6711,1390,1510,3.25,3.0,3,0,0
12000,310000.0,7,1290,47.7161,1270,1290,2.0,3.0,3,0,0
1138,751750.0,8,1880,47.6238,1590,1880,2.0,1.5,2,0,0
10449,349000.0,8,1800,47.4346,1800,1800,2.5,2.0,4,0,0
7374,435000.0,7,1890,47.7156,1970,1230,2.25,1.0,3,660,0
1787,695000.0,9,1570,47.6215,1570,1570,1.75,3.0,2,0,0
12130,305000.0,8,1260,47.7325,1340,1260,2.5,3.0,3,0,0
13175,278000.0,7,1420,47.4871,1500,1420,2.5,2.0,2,0,0
4646,534000.0,7,2120,47.6118,1930,1200,1.75,1.0,5,920,0
7568,429900.0,8,2584,47.296,2767,2584,3.5,2.0,4,0,0
459,850000.0,8,2220,47.617,2030,1620,2.25,2.0,3,600,0
6115,475000.0,8,1970,47.7219,1970,1390,2.25,1.0,4,580,0
8179,411000.0,7,1080,47.6603,1620,1080,1.0,1.5,1,0,0
11565,320000.0,8,2300,47.7599,2030,1770,1.75,1.0,3,530,0
948,775000.0,9,2580,47.5416,2580,2580,2.5,2.0,4,0,0
11892,312000.0,7,1830,47.3565,1830,1830,2.5,2.0,4,0,0
9528,374000.0,9,1100,47.5663,1100,1100,2.25,2.0,2,0,0
6370,465000.0,8,1970,47.7651,1970,1180,2.25,1.0,3,790,0
4628,535000.0,7,1290,47.5317,1560,1290,1.0,1.0,3,0,0
7358,435000.0,7,1510,47.7121,1450,1070,1.5,1.0,4,440,0
5925,480680.0,8,1730,47.5672,1610,1730,2.5,2.0,3,0,0
6040,477000.0,7,1750,47.6667,1700,950,2.0,1.0,3,800,0
441,850000.0,9,3300,47.5599,3280,3300,2.5,2.0,3,0,0
6659,455000.0,6,910,47.7153,1520,910,1.0,1.0,2,0,0
9794,365000.0,7,820,47.5925,1130,820,1.5,2.0,2,0,0
10430,349950.0,7,2140,47.384,1990,2140,2.5,2.0,3,0,0
8831,394000.0,6,1450,47.5212,1040,1150,1.0,1.0,3,300,0
9046,386500.0,6,1400,47.5972,1690,700,1.0,1.0,4,700,0
3830,565000.0,9,1670,47.5539,2330,1670,1.75,1.0,2,0,0
15423,210000.0,7,1030,47.4231,1730,1030,1.0,1.0,3,0,0
6144,475000.0,8,2130,47.7252,2130,2130,2.5,2.0,3,0,0
13244,275000.0,8,1490,47.3817,1740,1490,1.75,1.0,3,0,0
14870,230000.0,7,1190,47.4116,1190,1190,1.0,1.0,3,0,0
6344,465000.0,8,2290,47.3558,1890,1420,3.0,1.0,3,870,0
13617,267000.0,8,1390,47.2117,1264,1390,2.0,2.0,3,0,0
1958,680000.0,8,2330,47.5714,2420,1590,1.75,1.0,3,740,0
9262,380000.0,7,1260,47.5621,1310,940,2.5,2.0,3,320,0
155,927000.0,8,3300,47.6294,3180,3300,2.75,2.0,4,0,0
10487,347500.0,9,2156,47.3591,1708,2156,2.5,2.0,4,0,0
13068,280000.0,8,1600,47.3618,1790,1600,2.5,2.0,3,0,0
4578,535000.0,8,1850,47.7163,1780,1850,2.5,2.0,3,0,0
1089,760000.0,9,2690,47.532,1810,2060,3.25,2.0,4,630,0
6049,476500.0,7,1670,47.5524,1720,1390,1.75,1.0,4,280,0
11132,330000.0,8,1440,47.2909,1460,1440,1.5,1.0,2,0,0
15039,225000.0,6,1120,47.2051,1250,1120,1.0,1.0,3,0,0
9122,385000.0,7,1750,47.7755,1750,1750,1.5,1.5,5,0,0
7950,419000.0,6,720,47.6534,1030,720,1.0,1.0,2,0,0
11101,330000.0,7,1129,47.5313,1300,1129,1.0,1.0,2,0,0
1674,702000.0,8,2190,47.6943,2060,1760,2.5,1.0,3,430,0
6763,450000.0,7,1890,47.5221,1900,1270,3.0,1.0,4,620,0
13754,263500.0,7,1610,47.3429,1550,1050,1.75,1.0,3,560,0
6416,464000.0,6,2000,47.6028,1330,1200,2.0,1.5,5,800,0
15679,200000.0,6,930,47.4822,1630,930,1.0,1.0,2,0,0
11439,324950.0,7,1210,47.5255,980,1210,1.5,1.0,3,0,0
2326,652450.0,8,2230,47.563,2190,1630,2.25,1.0,3,600,0
7096,441000.0,7,1190,47.6726,1410,990,1.5,1.0,2,200,0
14106,253500.0,7,1640,47.3256,1550,1090,1.0,1.0,3,550,0
14950,229950.0,7,1170,47.3279,1230,1170,1.75,1.0,3,0,0
6450,462000.0,7,1250,47.6101,1560,1250,1.75,1.0,5,0,0
15406,210500.0,7,1220,47.2622,1310,1220,1.0,1.0,3,0,0
15248,218450.0,6,840,47.4749,1300,840,1.0,1.0,2,0,0
1715,700000.0,8,2330,47.6386,2050,2330,2.25,2.0,3,0,0
9890,360000.0,7,2350,47.5979,2140,1320,1.25,1.0,3,1030,0
9172,383000.0,8,1340,47.5389,1990,1340,1.5,1.0,3,0,0
8381,405000.0,7,1090,47.632,1160,780,1.0,1.0,2,310,0
9433,375000.0,7,1520,47.7635,1670,1520,1.0,1.0,3,0,0
3831,565000.0,9,2290,47.5692,2750,1670,2.0,1.0,3,620,0
6299,468000.0,7,2100,47.735,1980,1240,2.5,1.0,4,860,0
3348,590000.0,8,1740,47.67,1370,1740,3.0,3.0,3,0,0
15614,202950.0,6,1060,47.3613,1130,1060,1.0,1.0,2,0,0
9177,383000.0,7,1830,47.7333,1990,1060,1.75,1.0,4,770,0
10013,359000.0,8,1680,47.4612,1840,1680,1.75,2.0,4,0,0
587,825000.0,9,3070,47.6852,3070,3070,3.0,2.0,5,0,0
9346,378000.0,7,2140,47.5491,2140,1190,1.5,1.0,4,950,0
10964,335000.0,7,1380,47.7479,1440,1380,1.0,1.0,3,0,0
15619,202000.0,5,740,47.4807,1080,740,1.0,1.0,2,0,0
10091,355000.0,7,840,47.5707,1250,840,1.0,1.0,2,0,0
2990,612500.0,9,2730,47.7419,2730,2730,2.5,2.0,4,0,0
15245,219000.0,7,1370,47.4224,1370,1370,1.5,1.5,4,0,0
13499,270000.0,6,1430,47.7623,1460,1070,1.0,1.0,4,360,0
14576,240000.0,6,1400,47.7634,1410,700,2.0,1.0,3,700,0
11749,315000.0,6,900,47.5148,1500,760,1.0,1.0,2,140,0
9587,370000.0,7,2380,47.7714,1830,1850,1.5,1.0,3,530,0
264,898500.0,8,2890,47.6768,1080,1990,2.75,1.5,4,900,0
11739,315000.0,7,1060,47.5523,1080,1060,2.0,1.0,3,0,0
12943,284200.0,7,1540,47.4973,2510,1070,1.75,1.0,3,470,0
6788,450000.0,9,2620,47.3513,3010,2620,2.5,2.0,3,0,0
15640,200000.0,7,1320,47.712,1320,1320,1.75,1.5,2,0,0
13980,257000.0,7,770,47.7143,1320,770,1.0,1.0,2,0,0
10131,355000.0,7,2530,47.3738,2250,1530,2.75,1.0,5,1000,0
3864,565000.0,8,2280,47.7568,2140,2280,2.5,2.0,4,0,0
10435,349900.0,8,2290,47.3762,2130,2290,2.5,2.0,4,0,0
10592,345000.0,6,1620,47.474,1680,1620,1.0,1.0,3,0,0
6274,469000.0,8,2070,47.7766,2070,1440,2.25,1.0,3,630,0
14259,250000.0,7,1610,47.2827,1660,1610,2.5,2.0,3,0,0
16058,170000.0,7,1920,47.4502,1490,1220,1.0,1.0,4,700,0
3711,572000.0,8,2770,47.5001,1810,2770,2.75,2.0,4,0,0
8438,402723.0,7,1160,47.5788,1250,880,2.75,2.0,3,280,0
9786,365000.0,8,1800,47.5458,1580,1800,2.5,2.0,3,0,0
1529,716100.0,7,1640,47.6563,2140,1640,1.0,1.5,3,0,0
13465,270000.0,6,1800,47.3766,1440,1470,1.75,1.0,3,330,0
923,779000.0,8,2320,47.6449,2540,1420,1.75,1.0,3,900,2
12878,285000.0,7,1480,47.7766,2230,1170,1.5,1.0,3,310,0
7329,435000.0,7,1500,47.7293,1970,1500,1.75,1.0,3,0,0
4364,545000.0,8,1880,47.6053,1740,1650,3.5,3.0,4,230,0
669,812000.0,9,2040,47.6156,1500,2040,2.5,2.0,3,0,0
3604,577000.0,7,1740,47.577,1740,970,1.75,1.0,3,770,0
5108,515000.0,9,2980,47.7698,2850,2980,2.75,2.0,5,0,0
10102,355000.0,7,1870,47.5309,1270,1200,2.0,1.0,4,670,0
14798,234975.0,7,1650,47.3187,1280,1100,1.75,1.0,3,550,0
5248,509000.0,7,2130,47.5451,1638,1570,3.0,1.5,3,560,0
7183,440000.0,7,1450,47.7285,1450,1450,2.0,1.5,4,0,0
12150,305000.0,7,2370,47.3352,1450,1460,1.75,1.0,4,910,0
10888,336500.0,7,1480,47.7757,2020,970,1.0,1.0,3,510,0
2591,638000.0,8,1830,47.6052,1650,1720,1.0,1.5,3,110,0
5906,482000.0,8,2950,47.4828,2400,2950,2.5,2.0,3,0,0
9973,359950.0,6,1400,47.7041,990,950,1.0,1.0,3,450,0
6509,460000.0,7,1020,47.5828,1780,1020,1.0,1.0,2,0,0
11205,329950.0,8,2140,47.2654,2140,2140,2.25,2.0,4,0,0
7133,440000.0,7,1830,47.7613,1340,1830,2.5,2.5,3,0,0
2307,655000.0,7,1820,47.6717,1920,1120,2.0,1.0,3,700,0
8804,395000.0,6,770,47.6999,1710,770,1.0,1.0,2,0,0
3690,575000.0,8,1960,47.7371,2520,1960,2.5,2.0,3,0,0
687,810000.0,9,2810,47.5424,2800,2810,2.5,2.0,4,0,0
612,824000.0,8,1210,47.6503,1860,780,1.0,1.0,2,430,0
7167,440000.0,8,1450,47.7222,1950,1450,1.75,1.0,3,0,0
12955,284000.0,7,2080,47.4199,2080,1550,2.25,1.5,3,530,0
3200,600000.0,7,1650,47.6873,1540,1040,1.75,1.0,3,610,0
10459,349000.0,7,1830,47.3573,1830,1830,2.5,2.0,4,0,0
11168,330000.0,6,1750,47.5677,2090,1070,2.0,1.0,4,680,1
6629,455000.0,7,1170,47.6994,2130,970,1.0,1.0,2,200,0
4135,552000.0,8,1280,47.6621,1450,1280,2.5,3.0,3,0,0
1898,685000.0,8,2520,47.5652,2220,1630,2.5,1.0,3,890,0
282,895000.0,8,2350,47.6005,2470,1220,2.5,1.0,5,1130,0
258,899000.0,8,2580,47.6853,1700,2580,2.5,2.0,4,0,0
11116,330000.0,8,1720,47.4654,1840,1720,1.75,1.0,4,0,0
15475,209950.0,7,2290,47.3643,1310,2290,1.5,1.0,3,0,0
4943,523000.0,7,1240,47.601,1260,1240,1.5,1.0,3,0,0
2822,624900.0,8,2270,47.7089,2020,1540,2.5,1.0,4,730,0
11531,320000.0,7,1460,47.7602,1690,1460,1.0,1.5,4,0,0
3525,580000.0,8,2150,47.6962,2030,2150,2.5,2.0,4,0,0
15838,190000.0,6,1510,47.3015,1040,1510,1.0,1.0,3,0,0
5223,510000.0,8,1420,47.6534,1500,1420,2.25,3.0,3,0,0
2285,655000.0,8,2320,47.591,2250,2320,2.5,2.0,3,0,0
6063,475200.0,8,1670,47.5317,1670,1670,2.5,2.0,3,0,0
8078,415000.0,7,760,47.6059,1270,760,1.0,1.0,1,0,0
4654,533000.0,7,1670,47.6899,1560,1170,1.0,1.0,3,500,0
5000,520000.0,6,2000,47.6956,1600,1860,2.0,2.0,4,140,0
6710,452000.0,7,1570,47.7373,1870,1570,1.75,1.0,4,0,0
15314,215000.0,7,1610,47.3943,1800,1080,1.0,1.0,3,530,0
8676,399000.0,8,2870,47.4522,2590,2540,2.5,2.0,4,330,0
10403,350000.0,7,1150,47.7298,1910,1150,1.5,1.0,2,0,1
5416,500000.0,8,1210,47.6543,1210,1210,2.5,3.0,3,0,0
475,849000.0,9,2520,47.6381,1870,1460,1.75,1.0,3,1060,0
2555,640000.0,9,2580,47.5577,910,2580,2.5,2.0,3,0,0
8087,415000.0,7,1410,47.5541,1660,1410,2.0,1.5,3,0,0
7,990000.0,9,2630,47.5479,3140,2630,2.25,2.0,3,0,0
11849,313100.0,6,1720,47.5068,1860,1720,2.0,1.0,3,0,0
6411,464550.0,7,1690,47.7018,1570,1690,1.5,1.0,3,0,0
15055,225000.0,7,1740,47.2671,1300,1740,2.5,2.0,3,0,0
12594,294000.0,8,2210,47.2647,2210,1490,2.5,1.0,4,720,0
14649,239900.0,7,1480,47.3732,1590,1120,1.75,1.0,4,360,0
5546,499000.0,9,3100,47.3696,3060,3100,2.5,2.0,4,0,0
2426,650000.0,8,1610,47.6011,1930,1610,2.0,1.0,4,0,0
6744,450000.0,8,960,47.6489,1200,920,1.5,2.0,2,40,0
10006,359000.0,7,1890,47.7055,1510,1890,1.5,1.0,4,0,0
16293,130000.0,7,840,47.7319,1350,840,1.0,1.0,2,0,0
2274,657100.0,7,1390,47.6596,1810,1050,1.0,1.0,4,340,0
9203,381500.0,7,900,47.6859,1320,900,1.0,1.0,2,0,0
1577,712000.0,9,2375,47.6627,2095,2375,2.5,2.0,3,0,0
7264,438000.0,7,1950,47.5511,1950,1450,1.0,1.5,5,500,0
9259,380000.0,7,2130,47.4726,1500,2130,2.5,2.0,5,0,0
10183,354000.0,7,1340,47.7186,1780,1340,1.75,1.0,3,0,0
3970,560000.0,8,2630,47.5342,2550,2630,2.5,2.0,4,0,0
5879,485000.0,8,1510,47.709,1510,1510,2.0,1.0,2,0,0
13819,260000.0,7,1850,47.434,1930,1250,2.5,1.0,3,600,0
15320,215000.0,7,1240,47.4971,1130,1240,1.0,1.0,2,0,0
7193,440000.0,7,1560,47.7382,1870,1030,2.75,1.0,3,530,0
3867,565000.0,8,1950,47.5925,1650,1950,2.5,3.0,2,0,0
15461,210000.0,7,1660,47.5242,1540,1270,1.0,1.0,3,390,0
6823,450000.0,8,2150,47.7591,2150,1610,1.75,1.0,3,540,0
11240,329000.0,8,1980,47.4442,1880,1360,1.75,1.0,3,620,0
7548,430000.0,7,1950,47.5155,2200,1950,2.5,2.0,3,0,0
781,799000.0,8,2860,47.661,1440,2860,2.5,2.0,3,0,0
16125,163500.0,7,940,47.2979,1090,940,1.0,1.0,3,0,0
1749,699950.0,8,2390,47.7243,2170,2390,2.5,1.0,2,0,0
10983,335000.0,7,1670,47.5299,1080,1100,1.75,1.0,4,570,0
6519,460000.0,8,1400,47.6508,1370,700,1.75,1.0,3,700,0
5774,489000.0,7,2090,47.7007,1480,1200,1.75,1.0,3,890,2
9283,380000.0,8,1550,47.6989,1550,1550,2.25,3.0,3,0,0
9369,376500.0,7,1630,47.7326,1470,1630,2.0,1.0,3,0,0
2324,652600.0,8,2220,47.6956,1620,2220,2.5,2.0,4,0,0
10271,350000.0,7,1770,47.4192,1770,1770,2.25,2.0,4,0,0
5055,517500.0,8,1810,47.5776,1740,1810,2.5,2.0,3,0,0
10800,339950.0,7,1340,47.7756,1420,1340,2.0,1.5,3,0,0
14814,234000.0,7,1710,47.3965,1710,1030,2.0,1.0,4,680,0
10482,348000.0,8,2720,47.4391,2340,2120,2.5,1.0,4,600,0
1727,700000.0,10,2440,47.561,2490,2440,2.5,2.0,4,0,0
610,825000.0,8,2560,47.6885,1760,1610,2.5,2.0,4,950,0
4666,532500.0,8,2490,47.5931,2120,2040,2.5,2.0,4,450,0
5413,500000.0,7,1120,47.6588,1440,1120,1.0,1.0,2,0,0
8103,415000.0,6,670,47.561,1240,670,1.0,1.0,2,0,0
8174,411605.0,9,2658,47.2603,2578,2658,2.5,2.0,4,0,0
8535,400000.0,8,1410,47.5659,1410,1090,2.5,2.0,2,320,0
11349,325000.0,8,1352,47.7265,1439,1352,2.25,3.0,3,0,0
3750,570000.0,9,3230,47.4995,2950,3230,2.5,2.0,4,0,0
12722,290000.0,7,1250,47.4972,1250,1250,1.0,1.0,2,0,0
11407,325000.0,7,730,47.5943,1020,730,1.0,1.0,1,0,0
97,950000.0,8,2490,47.6557,2910,2090,2.0,1.5,4,400,2
6985,445000.0,8,1850,47.6602,1970,1850,1.75,2.5,3,0,0
3137,602000.0,8,1460,47.6485,1310,1460,3.25,3.0,3,0,0
1537,715000.0,7,1760,47.6558,1640,1160,2.0,1.0,3,600,0
11780,315000.0,7,2180,47.7711,1810,1100,2.25,1.0,4,1080,0
3648,575000.0,7,1750,47.6954,1750,1750,2.5,2.0,3,0,0
14598,240000.0,6,1150,47.5321,1760,1150,1.0,1.0,3,0,0
12879,285000.0,7,1890,47.3613,1980,1890,2.5,2.0,3,0,0
1517,717500.0,8,2090,47.6393,2090,1890,1.0,1.5,3,200,2
